final_train_loss,final_val_loss,final_train_acc,final_val_acc,loss_gap,acc_gap,overfit_score,val_loss_trend,train_loss_trend,loss_volatility,acc_volatility,best_val_acc,best_val_epoch,convergence_speed,train_val_loss_corr,gradient_norm_mean,gradient_norm_std,failure_mode
1.2374963283538818,2.4923758506774902,0.54625,0.255,1.2548795223236084,0.29125,0.29125,0.016013695976950997,-0.024779153000224718,0.1356587930496729,0.0595042388227076,0.315,46,-1,-0.5427310874739297,0.46638573793562293,0.18378471728262077,0
0.002238484565168619,1.827337622642517,1.0,0.9,1.8250991380773485,0.09999999999999998,0.09999999999999998,0.01715975024483423,-0.0005909058166611373,0.3935037668259344,0.053253022015107246,0.925,11,4,-0.44503820127881055,0.15460160033546258,0.13950875130867374,0
0.09353804960846901,0.6927788257598877,0.9675,0.84,0.5992407761514187,0.12750000000000006,0.12750000000000006,0.009555411338806167,-0.007783573985099792,0.21252117352108704,0.09066810785669305,0.87,36,9,0.9290516252217838,0.47628642394903137,0.17363084533605397,0
1.5895554733276367,1.9033825397491455,0.3775,0.295,0.3138270664215088,0.08250000000000002,0.08250000000000002,0.0037109338875972306,-0.011873993064418034,0.10640617466214924,0.0654461998145614,0.35,43,-1,0.8297663706904,0.2904307713062529,0.11300263304152494,0
0.003565167309716344,1.7571232318878174,1.0,0.825,1.753558064578101,0.17500000000000004,0.17500000000000004,-0.006841092398672358,-0.0001924934091441559,0.4191655636360409,0.03426706206636562,0.85,6,6,-0.28793435413883456,0.1538372547583757,0.13126804391510424,0
0.16418570399284363,0.6714932918548584,0.9325,0.8,0.5073075878620148,0.13249999999999995,0.13249999999999995,0.015139948057405888,-0.012774609628951909,0.26291931411989067,0.11178259630733803,0.845,37,18,0.936900812791883,0.3947014801855995,0.14882861441040862,0
1.3703942108154297,1.9356259107589722,0.515,0.365,0.5652316999435425,0.15000000000000002,0.15000000000000002,-0.0054334857247092545,-0.021170241095802962,0.09353740263057128,0.061855248746736605,0.365,43,-1,0.7822656533380155,0.4747492119399381,0.10997079802155184,0
0.0012214183807373047,1.3566838502883911,1.0,0.825,1.3554624319076538,0.17500000000000004,0.17500000000000004,0.04100376584313135,9.379052613494968e-06,0.2824685093177573,0.07841750796573145,0.875,9,6,0.12883312997981136,0.14656612395255558,0.13612618581332162,0
0.10196133434772492,0.8243626356124878,0.96125,0.77,0.7224013012647629,0.19125000000000003,0.19125000000000003,0.005560912507953113,-0.004953435709079096,0.2420510077236442,0.09002125851537547,0.815,29,15,0.8630541086434647,0.4608762248776159,0.1726262663591059,0
1.5256297492980957,2.0495975017547607,0.455,0.275,0.523967752456665,0.18,0.18,0.006444902131051794,0.004205966400377611,0.08380737048348717,0.0472304807933629,0.315,33,-1,0.617763105285527,0.3845955596398805,0.1446360177111387,0
0.004039920400828123,0.8151270151138306,1.0,0.875,0.8110870947130024,0.125,0.125,-0.057835145068891126,-0.0015945641133426273,0.2114301492991803,0.033551914910360144,0.9,3,4,-0.11070834042818177,0.15141338798856482,0.10746160553867087,0
0.15186704754829405,0.8313319683074951,0.9475,0.78,0.6794649207592011,0.16749999999999998,0.16749999999999998,-0.0009795571818495947,0.0007530556221802977,0.2247516359200571,0.09229062384120987,0.805,40,17,0.814883672313763,0.43441699854233057,0.12068234430250854,0
1.236911997795105,2.028646469116211,0.545,0.275,0.7917344713211059,0.27,0.27,-0.00351156754927202,-0.03544260241768574,0.09918963433631862,0.04797608305660796,0.34,42,-1,0.3701167071786988,0.5400377064781258,0.18209236741363297,0
0.043482519686222076,0.735153317451477,0.9875,0.85,0.691670797765255,0.13750000000000007,0.13750000000000007,-0.002552040417989073,-0.0013455291137550803,0.16615834078691008,0.04970375376162467,0.85,20,8,0.7311631902425955,0.15588418174656513,0.03914286855699641,0
0.23711645603179932,0.8048474192619324,0.9125,0.815,0.5677309632301331,0.09750000000000003,0.09750000000000003,-0.0068085991975032675,-0.012900559380198967,0.25940694188537444,0.09991006992246432,0.84,45,23,0.8460723310807298,0.42741418615026205,0.14262848833399433,0
1.7704550838470459,2.044827461242676,0.32875,0.25,0.2743723773956299,0.07874999999999999,0.07874999999999999,-0.004707854444330259,-0.012374891049934186,0.0801640298231635,0.04403815816993258,0.27,24,-1,0.8496056967719212,0.280951632226485,0.07565728240505296,0
0.010117913596332073,1.7269643545150757,1.0,0.775,1.7168464409187436,0.22499999999999998,0.22499999999999998,0.042793741370692355,-0.0024146753673752147,0.40547990902124403,0.049034360325495796,0.825,14,5,-0.3321052026669736,0.1915632322928472,0.084849181169221,0
